date,SX5T Index
2009-02-02,3367.04
2009-02-03,3437.71
2009-02-04,3518.62
2009-02-05,3511.74
2009-02-06,3588.95
2009-02-09,3597.05
2009-02-10,3473.33
2009-02-11,3472.93
2009-02-12,3391.85
2009-02-13,3412.28
2009-02-16,3359.22
2009-02-17,3246.43
2009-02-18,3244.11
2009-02-19,3238.56
2009-02-20,3080.84
2009-02-23,3050.14
2009-02-24,3028.5
2009-02-25,3009.76
2009-02-26,3095.33
2009-02-27,3026.55
2009-03-02,2883.45
2009-03-03,2855.79
2009-03-04,2976.37
2009-03-05,2836.68
2009-03-06,2783.06
2009-03-09,2771.94
2009-03-10,2939.72
2009-03-11,2960.02
2009-03-12,3005.73
2009-03-13,3016.28
2009-03-16,3114.6
2009-03-17,3081.72
2009-03-18,3092.34
2009-03-19,3123.56
2009-03-20,3141.0
2009-03-23,3249.37
2009-03-24,3258.02
2009-03-25,3291.42
2009-03-26,3303.36
2009-03-27,3244.83
2009-03-30,3080.83
2009-03-31,3173.58
2009-04-01,3214.09
2009-04-02,3396.3
2009-04-03,3369.12
2009-04-06,3339.98
2009-04-07,3318.27
2009-04-08,3350.8
2009-04-09,3445.62
2009-04-14,3494.18
2009-04-15,3470.13
2009-04-16,3527.71
2009-04-17,3590.03
2009-04-20,3450.47
2009-04-21,3442.31
2009-04-22,3506.84
2009-04-23,3478.15
2009-04-24,3574.77
2009-04-27,3570.89
2009-04-28,3514.12
2009-04-29,3597.44
2009-04-30,3665.08
2009-05-01,3665.08
2009-05-04,3751.3
2009-05-05,3732.72
2009-05-06,3780.59
2009-05-07,3739.69
2009-05-08,3827.2
2009-05-11,3782.43
2009-05-12,3776.83
2009-05-13,3676.0
2009-05-14,3670.13
2009-05-15,3686.61
2009-05-18,3785.81
2009-05-19,3848.93
2009-05-20,3895.83
2009-05-21,3797.34
2009-05-22,3814.19
2009-05-25,3824.72
2009-05-26,3868.94
2009-05-27,3889.52
2009-05-28,3848.21
2009-05-29,3845.22
2009-06-01,3980.29
2009-06-02,3978.76
2009-06-03,3899.02
2009-06-04,3904.82
2009-06-05,3930.08
2009-06-08,3875.44
2009-06-09,3892.72
2009-06-10,3927.47
2009-06-11,3961.06
2009-06-12,3940.47
2009-06-15,3818.26
2009-06-16,3809.74
2009-06-17,3743.37
2009-06-18,3791.62
2009-06-19,3823.55
2009-06-22,3708.9
2009-06-23,3699.8
2009-06-24,3801.94
2009-06-25,3777.07
2009-06-26,3757.57
2009-06-29,3832.73
2009-06-30,3776.09
2009-07-01,3853.2
2009-07-02,3727.25
2009-07-03,3737.99
2009-07-06,3686.71
2009-07-07,3650.56
2009-07-08,3604.06
2009-07-09,3640.54
2009-07-10,3590.38
2009-07-13,3690.7
2009-07-14,3730.8
2009-07-15,3857.19
2009-07-16,3869.71
2009-07-17,3885.81
2009-07-20,3935.36
2009-07-21,3965.73
2009-07-22,3979.67
2009-07-23,4069.28
2009-07-24,4064.52
2009-07-27,4093.87
2009-07-28,4049.29
2009-07-29,4092.13
2009-07-30,4177.78
2009-07-31,4151.65
2009-08-03,4210.95
2009-08-04,4206.06
2009-08-05,4162.23
2009-08-06,4191.97
2009-08-07,4261.59
2009-08-10,4241.73
2009-08-11,4174.53
2009-08-12,4233.23
2009-08-13,4260.83
2009-08-14,4203.62
2009-08-17,4100.29
2009-08-18,4142.51
2009-08-19,4130.34
2009-08-20,4194.58
2009-08-21,4323.94
2009-08-24,4375.47
2009-08-25,4411.38
2009-08-26,4392.11
2009-08-27,4374.34
2009-08-28,4417.92
2009-08-31,4373.04
2009-09-01,4279.4
2009-09-02,4260.51
2009-09-03,4253.36
2009-09-04,4322.89
2009-09-07,4386.71
2009-09-08,4390.49
2009-09-09,4444.59
2009-09-10,4439.74
2009-09-11,4461.6
2009-09-14,4458.26
2009-09-15,4479.93
2009-09-16,4541.81
2009-09-17,4562.58
2009-09-18,4549.64
2009-09-21,4529.01
2009-09-22,4543.34
2009-09-23,4552.23
2009-09-24,4474.95
2009-09-25,4465.06
2009-09-28,4570.97
2009-09-29,4560.43
2009-09-30,4529.2
2009-10-01,4431.18
2009-10-02,4352.56
2009-10-05,4400.14
2009-10-06,4518.28
2009-10-07,4496.93
2009-10-08,4552.83
2009-10-09,4544.26
2009-10-12,4595.79
2009-10-13,4540.14
2009-10-14,4653.3
2009-10-15,4634.8
2009-10-16,4565.25
2009-10-19,4650.27
2009-10-20,4615.03
2009-10-21,4633.57
2009-10-22,4578.92
2009-10-23,4553.5
2009-10-26,4472.62
2009-10-27,4473.18
2009-10-28,4383.7
2009-10-29,4456.79
2009-10-30,4328.55
2009-11-02,4359.23
2009-11-03,4279.32
2009-11-04,4359.77
2009-11-05,4407.34
2009-11-06,4408.62
2009-11-09,4512.52
2009-11-10,4506.74
2009-11-11,4550.42
2009-11-12,4543.97
2009-11-13,4559.17
2009-11-16,4627.33
2009-11-17,4596.93
2009-11-18,4600.51
2009-11-19,4524.21
2009-11-20,4481.41
2009-11-23,4585.83
2009-11-24,4553.22
2009-11-25,4583.78
2009-11-26,4429.57
2009-11-27,4479.93
2009-11-30,4426.31
2009-12-01,4544.19
2009-12-02,4553.99
2009-12-03,4551.14
2009-12-04,4605.24
2009-12-07,4582.94
2009-12-08,4508.46
2009-12-09,4459.3
2009-12-10,4511.82
2009-12-11,4529.27
2009-12-14,4565.75
2009-12-15,4573.74
2009-12-16,4633.8
2009-12-17,4578.61
2009-12-18,4546.24
2009-12-21,4633.06
2009-12-22,4665.0
2009-12-23,4683.64
2009-12-24,4682.92
2009-12-28,4723.95
2009-12-29,4739.24
2009-12-30,4699.64
2009-12-31,4697.61
2010-01-04,4781.32
2010-01-05,4772.71
2010-01-06,4768.44
2010-01-07,4764.75
2010-01-08,4781.4
2010-01-11,4769.34
2010-01-12,4716.52
2010-01-13,4718.92
2010-01-14,4736.82
2010-01-15,4658.45
2010-01-18,4686.38
2010-01-19,4729.07
2010-01-20,4617.82
2010-01-21,4536.47
2010-01-22,4494.56
2010-01-25,4447.82
2010-01-26,4480.2
2010-01-27,4419.03
2010-01-28,4339.65
2010-01-29,4402.28
2010-02-01,4430.75
2010-02-02,4488.98
2010-02-03,4448.7
2010-02-04,4294.59
2010-02-05,4174.34
2010-02-08,4226.13
2010-02-09,4232.69
2010-02-10,4283.79
2010-02-11,4252.19
2010-02-12,4243.0
2010-02-15,4257.86
2010-02-16,4316.47
2010-02-17,4382.28
2010-02-18,4407.74
2010-02-19,4431.96
2010-02-22,4407.76
2010-02-23,4332.32
2010-02-24,4339.26
2010-02-25,4259.1
2010-02-26,4328.99
2010-03-01,4399.16
2010-03-02,4436.65
2010-03-03,4478.32
2010-03-04,4468.03
2010-03-05,4565.35
2010-03-08,4568.28
2010-03-09,4570.54
2010-03-10,4616.77
2010-03-11,4595.1
2010-03-12,4599.25
2010-03-15,4555.13
2010-03-16,4611.26
2010-03-17,4651.54
2010-03-18,4623.66
2010-03-19,4598.6
2010-03-22,4587.18
2010-03-23,4618.56
2010-03-24,4608.1
2010-03-25,4678.17
2010-03-26,4666.82
2010-03-29,4678.88
2010-03-30,4666.49
2010-03-31,4652.96
2010-04-01,4728.1
2010-04-06,4745.55
2010-04-07,4721.95
2010-04-08,4670.66
2010-04-09,4751.99
2010-04-12,4767.08
2010-04-13,4744.87
2010-04-14,4776.3
2010-04-15,4783.63
2010-04-16,4683.6
2010-04-19,4668.57
2010-04-20,4738.0
2010-04-21,4680.4
2010-04-22,4600.93
2010-04-23,4636.59
2010-04-26,4682.56
2010-04-27,4510.56
2010-04-28,4431.31
2010-04-29,4496.51
2010-04-30,4482.67
2010-05-03,4490.97
2010-05-04,4327.26
2010-05-05,4283.12
2010-05-06,4182.08
2010-05-07,4014.46
2010-05-10,4429.87
2010-05-11,4390.47
2010-05-12,4446.99
2010-05-13,4446.56
2010-05-14,4238.41
2010-05-17,4240.7
2010-05-18,4341.87
2010-05-19,4218.32
2010-05-20,4144.34
2010-05-21,4152.12
2010-05-24,4133.92
2010-05-25,4021.19
2010-05-26,4088.8
2010-05-27,4239.39
2010-05-28,4232.71
2010-05-31,4226.54
2010-06-01,4220.99
2010-06-02,4213.55
2010-06-03,4265.66
2010-06-04,4135.18
2010-06-07,4096.94
2010-06-08,4065.96
2010-06-09,4142.11
2010-06-10,4226.44
2010-06-11,4274.35
2010-06-14,4352.72
2010-06-15,4405.99
2010-06-16,4409.93
2010-06-17,4425.17
2010-06-18,4439.6
2010-06-21,4492.36
2010-06-22,4456.17
2010-06-23,4389.36
2010-06-24,4293.37
2010-06-25,4267.31
2010-06-28,4331.28
2010-06-29,4148.96
2010-06-30,4176.52
2010-07-01,4087.8
2010-07-02,4093.82
2010-07-05,4070.24
2010-07-06,4185.24
2010-07-07,4275.64
2010-07-08,4328.44
2010-07-09,4352.43
2010-07-12,4361.17
2010-07-13,4444.78
2010-07-14,4447.01
2010-07-15,4388.31
2010-07-16,4295.44
2010-07-19,4277.57
2010-07-20,4265.69
2010-07-21,4285.55
2010-07-22,4406.82
2010-07-23,4414.81
2010-07-26,4453.77
2010-07-27,4496.28
2010-07-28,4491.09
2010-07-29,4469.69
2010-07-30,4452.17
2010-08-02,4584.81
2010-08-03,4579.6
2010-08-04,4589.54
2010-08-05,4580.21
2010-08-06,4515.23
2010-08-09,4593.09
2010-08-10,4548.83
2010-08-11,4426.37
2010-08-12,4420.99
2010-08-13,4401.3
2010-08-16,4384.34
2010-08-17,4448.36
2010-08-18,4433.68
2010-08-19,4346.52
2010-08-20,4296.43
2010-08-23,4323.81
2010-08-24,4248.58
2010-08-25,4204.48
2010-08-26,4236.15
2010-08-27,4274.28
2010-08-30,4254.38
2010-08-31,4264.77
2010-09-01,4415.18
2010-09-02,4415.06
2010-09-03,4465.52
2010-09-06,4477.51
2010-09-07,4434.52
2010-09-08,4476.36
2010-09-09,4524.39
2010-09-10,4521.09
2010-09-13,4561.18
2010-09-14,4563.48
2010-09-15,4543.8
2010-09-16,4527.93
2010-09-17,4483.64
2010-09-20,4559.95
2010-09-21,4546.74
2010-09-22,4478.75
2010-09-23,4455.71
2010-09-24,4543.8
2010-09-27,4517.09
2010-09-28,4514.3
2010-09-29,4478.65
2010-09-30,4470.84
2010-10-01,4446.44
2010-10-04,4394.56
2010-10-05,4488.18
2010-10-06,4523.05
2010-10-07,4534.25
2010-10-08,4531.89
2010-10-11,4539.66
2010-10-12,4516.93
2010-10-13,4622.38
2010-10-14,4615.16
2010-10-15,4626.46
2010-10-18,4641.22
2010-10-19,4619.43
2010-10-20,4642.53
2010-10-21,4692.62
2010-10-22,4678.7
2010-10-25,4675.03
2010-10-26,4650.33
2010-10-27,4606.55
2010-10-28,4632.77
2010-10-29,4631.89
2010-11-01,4618.46
2010-11-02,4657.98
2010-11-03,4608.19
2010-11-04,4695.75
2010-11-05,4682.29
2010-11-08,4675.36
2010-11-09,4712.33
2010-11-10,4642.6
2010-11-11,4618.6
2010-11-12,4609.76
2010-11-15,4652.25
2010-11-16,4543.35
2010-11-17,4577.53
2010-11-18,4663.32
2010-11-19,4648.16
2010-11-22,4593.43
2010-11-23,4475.7
2010-11-24,4506.18
2010-11-25,4517.65
2010-11-26,4471.77
2010-11-29,4362.68
2010-11-30,4331.68
2010-12-01,4447.51
2010-12-02,4544.76
2010-12-03,4547.77
2010-12-06,4527.45
2010-12-07,4581.02
2010-12-08,4607.52
2010-12-09,4643.1
2010-12-10,4641.16
2010-12-13,4667.63
2010-12-14,4677.94
2010-12-15,4645.76
2010-12-16,4651.95
2010-12-17,4612.7
2010-12-20,4641.24
2010-12-21,4702.98
2010-12-22,4690.94
2010-12-23,4682.6
2010-12-24,4678.37
2010-12-27,4620.47
2010-12-28,4616.85
2010-12-29,4644.52
2010-12-30,4588.64
2010-12-31,4565.39
2011-01-03,4641.57
2011-01-04,4649.32
2011-01-05,4632.28
2011-01-06,4636.35
2011-01-07,4590.6
2011-01-10,4514.12
2011-01-11,4572.52
2011-01-12,4707.43
2011-01-13,4768.1
2011-01-14,4775.93
2011-01-17,4762.24
2011-01-18,4819.48
2011-01-19,4783.72
2011-01-20,4789.7
2011-01-21,4860.28
2011-01-24,4874.2
2011-01-25,4839.37
2011-01-26,4860.75
2011-01-27,4896.74
2011-01-28,4838.4
2011-01-31,4837.57
2011-02-01,4924.68
2011-02-02,4934.32
2011-02-03,4906.13
2011-02-04,4918.75
2011-02-07,4964.58
2011-02-08,4983.13
2011-02-09,4966.11
2011-02-10,4956.37
2011-02-11,4954.22
2011-02-14,4944.42
2011-02-15,4964.21
2011-02-16,5015.75
2011-02-17,5020.03
2011-02-18,5026.02
2011-02-21,4934.84
2011-02-22,4887.31
2011-02-23,4840.77
2011-02-24,4831.29
2011-02-25,4890.08
2011-02-28,4936.06
2011-03-01,4887.21
2011-03-02,4847.13
2011-03-03,4864.24
2011-03-04,4831.36
2011-03-07,4802.27
2011-03-08,4825.21
2011-03-09,4809.06
2011-03-10,4767.47
2011-03-11,4725.05
2011-03-14,4673.05
2011-03-15,4561.79
2011-03-16,4458.64
2011-03-17,4565.01
2011-03-18,4575.58
2011-03-21,4687.32
2011-03-22,4677.44
2011-03-23,4696.19
2011-03-24,4767.55
2011-03-25,4770.08
2011-03-28,4775.71
2011-03-29,4769.43
2011-03-30,4811.23
2011-03-31,4769.4
2011-04-01,4856.23
2011-04-04,4846.45
2011-04-05,4838.45
2011-04-06,4872.09
2011-04-07,4859.33
2011-04-08,4893.7
2011-04-11,4877.19
2011-04-12,4807.9
2011-04-13,4836.84
2011-04-14,4787.45
2011-04-15,4789.64
2011-04-18,4674.25
2011-04-19,4690.09
2011-04-20,4794.83
2011-04-21,4824.66
2011-04-26,4855.98
2011-04-27,4893.82
2011-04-28,4939.4
2011-04-29,4954.8
2011-05-02,4958.19
2011-05-03,4944.18
2011-05-04,4869.52
2011-05-05,4837.41
2011-05-06,4894.76
2011-05-09,4815.38
2011-05-10,4877.92
2011-05-11,4885.93
2011-05-12,4843.8
2011-05-13,4812.82
2011-05-16,4796.91
2011-05-17,4744.12
2011-05-18,4773.58
2011-05-19,4812.38
2011-05-20,4757.11
2011-05-23,4669.82
2011-05-24,4681.55
2011-05-25,4707.57
2011-05-26,4681.39
2011-05-27,4715.66
2011-05-30,4707.19
2011-05-31,4789.71
2011-06-01,4732.36
2011-06-02,4656.91
2011-06-03,4667.85
2011-06-06,4629.38
2011-06-07,4644.73
2011-06-08,4607.16
2011-06-09,4650.78
2011-06-10,4577.83
2011-06-13,4581.31
2011-06-14,4658.37
2011-06-15,4577.2
2011-06-16,4575.72
2011-06-17,4641.92
2011-06-20,4607.33
2011-06-21,4697.84
2011-06-22,4686.24
2011-06-23,4578.58
2011-06-24,4553.46
2011-06-27,4566.96
2011-06-28,4611.49
2011-06-29,4698.78
2011-06-30,4776.15
2011-07-01,4821.66
2011-07-04,4812.48
2011-07-05,4780.88
2011-07-06,4750.89
2011-07-07,4771.86
2011-07-08,4681.65
2011-07-11,4545.82
2011-07-12,4519.62
2011-07-13,4557.36
2011-07-14,4524.21
2011-07-15,4490.77
2011-07-18,4401.79
2011-07-19,4460.68
2011-07-20,4541.75
2011-07-21,4638.42
2011-07-22,4653.97
2011-07-25,4603.78
2011-07-26,4598.66
2011-07-27,4521.55
2011-07-28,4519.95
2011-07-29,4482.36
2011-08-01,4355.75
2011-08-02,4274.38
2011-08-03,4195.33
2011-08-04,4051.65
2011-08-05,3989.28
2011-08-08,3841.07
2011-08-09,3853.39
2011-08-10,3618.28
2011-08-11,3721.9
2011-08-12,3876.25
2011-08-15,3905.07
2011-08-16,3903.71
2011-08-17,3916.23
2011-08-18,3707.05
2011-08-19,3627.49
2011-08-22,3668.35
2011-08-23,3696.22
2011-08-24,3761.59
2011-08-25,3724.63
2011-08-26,3680.51
2011-08-29,3762.61
2011-08-30,3762.34
2011-08-31,3868.09
2011-09-01,3874.26
2011-09-02,3731.39
2011-09-05,3543.19
2011-09-06,3497.52
2011-09-07,3616.99
2011-09-08,3637.57
2011-09-09,3486.69
2011-09-12,3354.44
2011-09-13,3424.44
2011-09-14,3503.03
2011-09-15,3624.49
2011-09-16,3630.65
2011-09-19,3529.87
2011-09-20,3604.48
2011-09-21,3533.88
2011-09-22,3360.88
2011-09-23,3411.88
2011-09-26,3508.4
2011-09-27,3694.78
2011-09-28,3665.49
2011-09-29,3725.79
2011-09-30,3671.72
2011-10-03,3601.93
2011-10-04,3522.51
2011-10-05,3671.31
2011-10-06,3788.14
2011-10-07,3822.52
2011-10-10,3909.46
2011-10-11,3901.32
2011-10-12,3995.96
2011-10-13,3929.2
2011-10-14,3967.89
2011-10-17,3903.67
2011-10-18,3888.37
2011-10-19,3927.6
2011-10-20,3829.31
2011-10-21,3940.11
2011-10-24,3993.3
2011-10-25,3950.98
2011-10-26,3935.98
2011-10-27,4175.11
2011-10-28,4150.57
2011-10-31,4020.53
2011-11-01,3809.01
2011-11-02,3863.52
2011-11-03,3958.01
2011-11-04,3862.82
2011-11-07,3843.82
2011-11-08,3889.9
2011-11-09,3799.87
2011-11-10,3811.65
2011-11-11,3929.79
2011-11-14,3868.11
2011-11-15,3810.09
2011-11-16,3833.68
2011-11-17,3791.13
2011-11-18,3781.14
2011-11-21,3653.29
2011-11-22,3613.61
2011-11-23,3545.92
2011-11-24,3534.86
2011-11-25,3570.39
2011-11-28,3757.27
2011-11-29,3778.72
2011-11-30,3941.53
2011-12-01,3913.47
2011-12-02,3961.95
2011-12-05,4007.44
2011-12-06,3985.98
2011-12-07,3966.03
2011-12-08,3869.85
2011-12-09,3962.09
2011-12-12,3839.03
2011-12-13,3824.69
2011-12-14,3731.54
2011-12-15,3763.64
2011-12-16,3726.14
2011-12-19,3729.32
2011-12-20,3829.93
2011-12-21,3799.39
2011-12-22,3847.93
2011-12-23,3877.29
2011-12-27,3877.2
2011-12-28,3817.47
2011-12-29,3880.54
2011-12-30,3921.61
2012-01-02,4012.44
2012-01-03,4047.05
2012-01-04,3979.29
2012-01-05,3921.47
2012-01-06,3892.51
2012-01-09,3871.85
2012-01-10,3977.45
2012-01-11,3963.96
2012-01-12,3974.7
2012-01-13,3961.42
2012-01-16,4003.7
2012-01-17,4063.15
2012-01-18,4052.99
2012-01-19,4128.28
2012-01-20,4114.58
2012-01-23,4139.12
2012-01-24,4123.24
2012-01-25,4110.23
2012-01-26,4176.9
2012-01-27,4136.53
2012-01-30,4082.22
2012-01-31,4102.65
2012-02-01,4194.54
2012-02-02,4207.05
2012-02-03,4269.85
2012-02-06,4257.54
2012-02-07,4268.11
2012-02-08,4266.06
2012-02-09,4282.06
2012-02-10,4211.46
2012-02-13,4229.78
2012-02-14,4224.25
2012-02-15,4234.75
2012-02-16,4226.92
2012-02-17,4279.83
2012-02-20,4330.72
2012-02-21,4315.98
2012-02-22,4277.6
2012-02-23,4259.06
2012-02-24,4285.56
2012-02-27,4267.52
2012-02-28,4278.82
2012-02-29,4265.91
2012-03-01,4327.96
2012-03-02,4323.72
2012-03-05,4296.05
2012-03-06,4149.43
2012-03-07,4179.47
2012-03-08,4270.26
2012-03-09,4273.2
2012-03-12,4271.53
2012-03-13,4342.6
2012-03-14,4373.13
2012-03-15,4405.71
2012-03-16,4430.05
2012-03-19,4432.84
2012-03-20,4378.78
2012-03-21,4363.44
2012-03-22,4299.94
2012-03-23,4291.81
2012-03-26,4316.34
2012-03-27,4291.42
2012-03-28,4242.95
2012-03-29,4168.26
2012-03-30,4209.98
2012-04-02,4250.59
2012-04-03,4178.87
2012-04-04,4076.03
2012-04-05,4070.17
2012-04-10,3949.37
2012-04-11,3983.11
2012-04-12,4001.61
2012-04-13,3902.8
2012-04-16,3920.64
2012-04-17,4032.83
2012-04-18,3966.04
2012-04-19,3892.48
2012-04-20,3941.9
2012-04-23,3828.59
2012-04-24,3895.52
2012-04-25,3963.61
2012-04-26,3963.24
2012-04-27,4004.81
2012-04-30,3948.39
2012-05-01,3948.83
2012-05-02,3922.95
2012-05-03,3917.45
2012-05-04,3862.01
2012-05-07,3923.23
2012-05-08,3844.23
2012-05-09,3827.16
2012-05-10,3875.87
2012-05-11,3891.63
2012-05-14,3800.86
2012-05-15,3760.67
2012-05-16,3754.92
2012-05-17,3708.41
2012-05-18,3712.2
2012-05-21,3728.02
2012-05-22,3802.03
2012-05-23,3700.41
2012-05-24,3740.92
2012-05-25,3754.78
2012-05-28,3730.57
2012-05-29,3752.08
2012-05-30,3677.9
2012-05-31,3682.69
2012-06-01,3596.81
2012-06-04,3614.72
2012-06-05,3629.22
2012-06-06,3716.89
2012-06-07,3726.2
2012-06-08,3730.81
2012-06-11,3721.16
2012-06-12,3731.05
2012-06-13,3731.26
2012-06-14,3739.44
2012-06-15,3796.92
2012-06-18,3758.96
2012-06-19,3832.85
2012-06-20,3849.39
2012-06-21,3836.26
2012-06-22,3814.27
2012-06-25,3716.42
2012-06-26,3711.61
2012-06-27,3777.3
2012-06-28,3763.36
2012-06-29,3950.16
2012-07-02,3997.88
2012-07-03,4047.33
2012-07-04,4035.64
2012-07-05,3987.67
2012-07-06,3901.44
2012-07-09,3888.16
2012-07-10,3913.7
2012-07-11,3921.35
2012-07-12,3889.55
2012-07-13,3947.17
2012-07-16,3934.7
2012-07-17,3932.59
2012-07-18,3991.9
2012-07-19,4022.93
2012-07-20,3909.15
2012-07-23,3807.77
2012-07-24,3759.26
2012-07-25,3772.43
2012-07-26,3933.12
2012-07-27,4020.79
2012-07-30,4089.08
2012-07-31,4063.58
2012-08-01,4076.97
2012-08-02,3954.62
2012-08-03,4145.46
2012-08-06,4192.17
2012-08-07,4263.68
2012-08-08,4250.72
2012-08-09,4259.03
2012-08-10,4234.87
2012-08-13,4222.19
2012-08-14,4250.73
2012-08-15,4247.41
2012-08-16,4293.09
2012-08-17,4319.3
2012-08-20,4310.55
2012-08-21,4352.42
2012-08-22,4287.12
2012-08-23,4245.94
2012-08-24,4254.78
2012-08-27,4303.01
2012-08-28,4268.57
2012-08-29,4254.78
2012-08-30,4201.6
2012-08-31,4266.11
2012-09-03,4305.37
2012-09-04,4258.82
2012-09-05,4268.02
2012-09-06,4413.34
2012-09-07,4439.51
2012-09-10,4421.9
2012-09-11,4472.83
2012-09-12,4485.33
2012-09-13,4447.59
2012-09-14,4537.37
2012-09-17,4518.16
2012-09-18,4465.4
2012-09-19,4490.34
2012-09-20,4464.74
2012-09-21,4506.8
2012-09-24,4479.21
2012-09-25,4500.11
2012-09-26,4377.53
2012-09-27,4390.74
2012-09-28,4299.99
2012-10-01,4379.31
2012-10-02,4370.15
2012-10-03,4368.21
2012-10-04,4356.41
2012-10-05,4436.09
2012-10-08,4374.54
2012-10-09,4332.72
2012-10-10,4305.22
2012-10-11,4358.74
2012-10-12,4327.22
2012-10-15,4355.31
2012-10-16,4465.34
2012-10-17,4507.26
2012-10-18,4514.9
2012-10-19,4458.87
2012-10-22,4439.33
2012-10-23,4346.05
2012-10-24,4368.25
2012-10-25,4355.71
2012-10-26,4377.94
2012-10-29,4347.65
2012-10-30,4412.82
2012-10-31,4391.16
2012-11-01,4444.17
2012-11-02,4467.81
2012-11-05,4416.12
2012-11-06,4448.15
2012-11-07,4349.39
2012-11-08,4349.45
2012-11-09,4350.66
2012-11-12,4340.17
2012-11-13,4374.6
2012-11-14,4338.98
2012-11-15,4319.55
2012-11-16,4259.11
2012-11-19,4378.58
2012-11-20,4403.86
2012-11-21,4421.53
2012-11-22,4448.57
2012-11-23,4487.06
2012-11-26,4461.61
2012-11-27,4463.23
2012-11-28,4469.19
2012-11-29,4530.95
2012-11-30,4519.66
2012-12-03,4532.14
2012-12-04,4546.99
2012-12-05,4549.2
2012-12-06,4569.08
2012-12-07,4565.5
2012-12-10,4556.1
2012-12-11,4605.27
2012-12-12,4616.34
2012-12-13,4611.64
2012-12-14,4616.69
2012-12-17,4614.95
2012-12-18,4642.17
2012-12-19,4661.8
2012-12-20,4668.14
2012-12-21,4655.49
2012-12-24,4651.0
2012-12-27,4671.91
2012-12-28,4613.77
2012-12-31,4629.72
2013-01-02,4762.01
2013-01-03,4745.91
2013-01-04,4760.21
2013-01-07,4735.97
2013-01-08,4728.75
2013-01-09,4755.01
2013-01-10,4759.57
2013-01-11,4776.3
2013-01-14,4771.69
2013-01-15,4751.47
2013-01-16,4753.13
2013-01-17,4781.97
2013-01-18,4765.53
2013-01-21,4795.51
2013-01-22,4778.03
2013-01-23,4763.24
2013-01-24,4794.49
2013-01-25,4831.85
2013-01-28,4832.42
2013-01-29,4840.82
2013-01-30,4810.62
2013-01-31,4759.3
2013-02-01,4771.82
2013-02-04,4622.3
2013-02-05,4668.16
2013-02-06,4609.48
2013-02-07,4575.26
2013-02-08,4632.28
2013-02-11,4618.75
2013-02-12,4664.93
2013-02-13,4679.07
2013-02-14,4641.18
2013-02-15,4605.8
2013-02-18,4608.25
2013-02-19,4688.77
2013-02-20,4649.99
2013-02-21,4543.29
2013-02-22,4631.85
2013-02-25,4670.27
2013-02-26,4527.01
2013-02-27,4599.87
2013-02-28,4638.01
2013-03-01,4608.43
2013-03-04,4613.76
2013-03-05,4725.13
2013-03-06,4720.37
2013-03-07,4739.69
2013-03-08,4806.49
2013-03-11,4788.75
2013-03-12,4776.67
2013-03-13,4764.13
2013-03-14,4834.52
2013-03-15,4801.09
2013-03-18,4768.1
2013-03-19,4709.04
2013-03-20,4774.14
2013-03-21,4730.12
2013-03-22,4726.15
2013-03-25,4669.07
2013-03-26,4654.69
2013-03-27,4604.17
2013-03-28,4624.56
2013-04-02,4722.86
2013-04-03,4650.97
2013-04-04,4619.98
2013-04-05,4556.27
2013-04-08,4564.81
2013-04-09,4575.17
2013-04-10,4692.38
2013-04-11,4719.48
2013-04-12,4650.91
2013-04-15,4635.44
2013-04-16,4608.22
2013-04-17,4509.66
2013-04-18,4513.21
2013-04-19,4550.05
2013-04-22,4566.0
2013-04-23,4707.38
2013-04-24,4776.63
2013-04-25,4782.76
2013-04-26,4752.42
2013-04-29,4821.25
2013-04-30,4811.69
2013-05-01,4811.23
2013-05-02,4829.11
2013-05-03,4910.75
2013-05-06,4892.13
2013-05-07,4928.01
2013-05-08,4961.21
2013-05-09,4950.71
2013-05-10,4972.68
2013-05-13,4958.66
2013-05-14,4993.85
2013-05-15,5020.54
2013-05-16,5017.01
2013-05-17,5041.78
2013-05-20,5060.34
2013-05-21,5058.53
2013-05-22,5082.49
2013-05-23,4978.09
2013-05-24,4957.22
2013-05-27,5012.31
2013-05-28,5085.59
2013-05-29,4997.84
2013-05-30,5020.94
2013-05-31,4968.63
2013-06-03,4929.35
2013-06-04,4943.63
2013-06-05,4862.13
2013-06-06,4803.5
2013-06-07,4889.42
2013-06-10,4881.02
2013-06-11,4816.05
2013-06-12,4787.24
2013-06-13,4778.62
2013-06-14,4788.69
2013-06-17,4852.18
2013-06-18,4849.02
2013-06-19,4818.6
2013-06-20,4644.38
2013-06-21,4577.99
2013-06-24,4515.32
2013-06-25,4572.01
2013-06-26,4678.86
2013-06-27,4709.52
2013-06-28,4678.47
2013-07-01,4714.48
2013-07-02,4679.57
2013-07-03,4623.12
2013-07-04,4759.38
2013-07-05,4668.52
2013-07-08,4767.15
2013-07-09,4791.04
2013-07-10,4784.37
2013-07-11,4823.24
2013-07-12,4811.64
2013-07-15,4836.72
2013-07-16,4798.77
2013-07-17,4828.06
2013-07-18,4893.08
2013-07-19,4889.8
2013-07-22,4906.4
2013-07-23,4901.9
2013-07-24,4954.75
2013-07-25,4933.21
2013-07-26,4936.22
2013-07-29,4935.81
2013-07-30,4967.27
2013-07-31,4983.36
2013-08-01,5056.27
2013-08-02,5060.51
2013-08-05,5057.05
2013-08-06,5024.1
2013-08-07,5031.76
2013-08-08,5072.18
2013-08-09,5087.91
2013-08-12,5090.67
